user_id,spend_month,age,gender,region,total_spend,CAT1_교통,CAT1_쇼핑,CAT1_식품,CAT1_교육/문화,CAT1_생활/주거,CAT1_레저/여행,CAT1_자기계발,CAT1_기타 지출,CAT2_대중교통,CAT2_자가용/연료,CAT2_택시/대리,CAT2_항공/기차,CAT2_의류,CAT2_잡화/뷰티,CAT2_명품/쥬얼리,CAT2_전자제품,CAT2_외식/배달,CAT2_가정식/식재료,CAT2_주점/유흥,CAT2_커피/음료,CAT2_사교육/학원,CAT2_도서/음반,CAT2_문화생활/취미,CAT2_온라인강의,CAT2_공과금/통신,CAT2_병원/약국,CAT2_인테리어/가구,CAT2_보험/금융,CAT2_국내여행/숙박,CAT2_해외여행/항공,CAT2_레포츠/취미,CAT2_기타 여가,CAT2_자격증/어학,CAT2_운동/피트니스,CAT2_온라인 구독,CAT2_도구/재료 구매,CAT2_현금서비스,CAT2_경조사/기부,CAT2_해외 직구,CAT2_금융 수수료,cluster
UID_0009,0,20,M,충남,79,14,11,10,4,4,11,11,9,2,4,1,6,4,1,2,3,1,2,4,1,0,0,0,2,0,2,1,0,3,4,0,2,0,2,5,3,1,5,0,2,0
UID_0009,0,20,M,충남,170,31,15,13,18,29,28,17,16,16,3,7,4,2,3,4,3,3,3,3,2,1,3,10,2,5,6,14,2,5,11,7,4,4,3,4,4,4,2,5,3,1
UID_0009,0,20,M,충남,126,32,23,5,13,12,16,13,7,15,6,8,1,5,4,6,7,1,1,1,0,1,4,2,3,5,4,1,1,3,4,3,4,4,5,3,1,2,1,2,1,1
UID_0009,0,20,M,충남,123,12,17,12,16,20,11,16,14,6,1,3,0,6,2,2,5,2,1,5,3,0,1,5,8,2,5,4,7,3,3,2,2,2,5,4,3,5,2,1,4,1
UID_0009,0,20,M,충남,24,3,0,0,2,5,3,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,1,1,3,1,0,0,0,0,0,0
UID_0010,0,36,M,울산,245,36,42,34,19,35,40,15,21,8,15,6,6,20,4,9,7,17,1,4,12,5,5,3,4,7,4,5,17,2,8,17,11,3,3,1,7,3,4,4,8,1
UID_0010,0,36,M,울산,313,49,30,38,32,56,26,21,57,2,11,20,15,1,18,1,8,12,7,8,9,11,13,3,4,9,13,22,11,9,2,2,11,3,12,3,1,4,8,30,13,2
UID_0010,0,36,M,울산,32,5,2,2,7,3,6,3,2,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0
UID_0010,0,36,M,울산,252,51,42,23,23,29,22,16,43,15,11,12,13,6,9,10,16,9,3,4,5,5,6,5,6,5,2,11,9,8,3,4,6,5,3,2,4,27,2,6,6,2
UID_0011,0,20,F,경북,38,3,6,3,6,1,6,4,5,1,0,0,0,0,1,2,1,0,0,1,0,0,1,1,3,0,0,0,0,0,0,2,1,0,1,0,1,1,2,1,1,0
UID_0011,0,20,F,경북,48,7,2,7,5,7,6,4,6,2,1,1,2,0,0,0,1,1,1,3,1,0,0,1,3,1,2,2,1,1,1,2,1,0,1,1,0,1,1,1,2,0
UID_0011,0,20,F,경북,139,17,20,14,12,27,12,14,19,10,1,0,4,7,8,1,3,1,1,8,2,4,2,3,2,4,6,10,6,3,2,3,2,2,3,3,4,7,4,3,4,1
UID_0011,0,20,F,경북,108,19,6,17,10,10,11,17,14,4,4,9,1,2,1,0,2,1,2,7,5,1,1,3,3,3,2,3,1,3,1,3,2,12,1,2,1,4,2,5,2,0
UID_0011,0,20,F,경북,48,6,4,3,3,1,3,0,23,3,0,1,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,6,0,10,0
UID_0011,0,20,F,경북,181,18,24,14,16,28,26,21,29,5,3,4,4,5,5,7,6,6,2,2,4,3,1,0,11,7,6,8,5,9,2,7,7,2,4,8,6,1,11,5,10,1
UID_0011,0,20,F,경북,191,6,25,33,20,34,30,27,13,3,0,1,0,8,6,6,4,4,8,16,3,6,5,4,3,11,10,9,2,9,4,6,9,3,9,12,3,0,2,7,2,1
UID_0011,0,20,F,경북,89,5,11,4,18,6,13,9,18,1,0,1,2,2,1,4,3,0,1,1,1,1,4,5,6,2,1,1,0,6,1,4,1,2,3,2,1,3,4,5,4,0
UID_0011,0,20,F,경북,198,29,14,20,11,11,46,30,34,11,6,5,4,6,1,5,1,1,8,5,4,3,2,3,2,1,1,6,1,14,10,10,9,7,7,7,8,6,8,8,11,1
UID_0011,0,20,F,경북,82,30,20,8,1,2,16,1,0,12,5,2,10,6,3,2,8,2,2,1,1,0,0,0,1,0,0,0,0,3,2,6,4,0,0,0,0,0,0,0,0,0
UID_0011,0,20,F,경북,194,27,17,29,24,26,27,22,20,14,3,5,3,2,5,3,6,10,7,7,3,2,10,6,5,8,5,7,5,4,6,5,10,7,4,3,6,6,3,5,5,1
UID_0011,0,20,F,경북,188,26,32,14,18,26,26,23,19,9,4,8,3,6,10,10,5,3,1,6,3,2,3,2,10,10,5,5,5,7,3,11,3,9,5,1,6,4,7,3,3,1
UID_0011,0,20,F,경북,78,11,10,10,7,5,10,11,11,2,4,2,2,3,0,3,2,0,1,2,5,0,1,2,3,2,1,0,0,2,1,3,1,2,2,3,2,3,5,1,0,0
UID_0011,0,20,F,경북,192,40,14,21,25,31,12,27,17,14,6,10,9,7,2,4,0,2,6,7,4,3,6,4,11,4,12,5,8,2,3,2,5,5,12,3,6,4,5,4,3,1
UID_0011,0,20,F,경북,52,6,8,6,4,7,5,7,6,2,1,0,0,1,1,2,2,1,0,3,1,0,0,1,1,2,2,2,0,1,1,0,1,1,1,3,0,1,1,1,1,0
UID_0011,0,20,F,경북,32,1,3,2,5,4,4,7,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,2,1,2,1,1,1,0,1,0,0,0
UID_0012,0,57,F,충남,315,31,52,39,36,13,52,43,45,9,12,3,6,6,15,25,5,9,14,8,7,12,18,2,2,4,2,3,2,21,9,8,12,8,15,8,10,12,12,13,7,2
UID_0012,0,57,F,충남,212,24,38,25,10,17,23,31,39,1,2,20,0,5,12,8,10,4,8,6,5,1,1,8,0,4,4,2,5,6,13,1,2,6,0,0,24,5,6,14,12,1
UID_0012,0,57,F,충남,421,27,43,31,79,75,36,96,30,8,3,13,1,9,7,12,13,6,10,6,8,31,32,11,4,9,23,25,17,7,15,5,9,19,29,29,17,12,6,4,7,2
UID_0012,0,57,F,충남,154,10,26,31,30,14,8,14,18,3,2,1,2,8,8,1,8,6,4,10,9,11,4,5,7,4,1,6,3,1,1,2,3,6,1,4,1,7,2,3,4,1
UID_0012,0,57,F,충남,380,41,99,42,20,13,56,63,42,20,5,10,5,15,41,14,27,6,8,10,16,3,2,7,7,1,1,0,10,12,7,17,19,15,13,24,9,14,3,16,8,2
UID_0012,0,57,F,충남,72,9,12,17,7,8,4,7,4,1,4,1,3,3,2,1,5,2,4,6,3,1,1,2,1,1,2,2,2,0,1,0,0,2,2,1,0,0,1,1,1,0
UID_0012,0,57,F,충남,452,42,85,26,63,58,95,39,39,22,7,5,7,8,35,25,15,8,8,7,1,22,17,9,13,3,4,12,39,0,73,6,15,7,13,7,10,10,5,16,6,2
UID_0012,0,57,F,충남,93,12,14,8,9,8,11,11,15,3,4,3,2,7,2,2,2,1,2,0,3,1,4,3,1,2,0,0,3,3,3,2,1,3,3,1,3,4,2,2,5,0
UID_0012,0,57,F,충남,273,26,54,47,25,70,4,11,32,7,3,5,9,5,9,1,38,11,16,5,13,6,6,8,3,13,15,23,17,1,1,1,0,2,3,2,3,6,3,9,13,2
UID_0012,0,57,F,충남,362,36,57,73,37,26,33,44,52,12,5,7,10,6,16,33,0,23,13,33,3,12,5,12,7,6,7,5,5,12,2,7,10,3,8,10,21,12,8,17,14,2
UID_0013,0,59,M,부산,452,53,59,52,57,59,39,64,66,15,24,6,6,11,16,9,21,23,7,15,6,17,16,8,14,7,10,13,27,11,13,6,8,18,27,9,8,34,6,11,14,2
UID_0013,0,59,M,부산,78,7,8,14,18,9,5,6,6,4,0,1,1,2,1,0,4,4,0,5,3,5,4,4,3,1,2,1,3,3,0,0,1,1,2,1,0,1,1,2,1,0
UID_0013,0,59,M,부산,362,53,55,16,73,67,37,32,26,15,15,12,9,10,13,10,19,4,4,4,3,35,26,10,1,11,34,5,17,11,13,8,4,0,12,8,10,4,9,2,9,2
UID_0013,0,59,M,부산,143,22,24,21,22,7,16,15,12,12,2,0,6,2,7,6,8,7,3,2,7,5,5,8,2,1,1,1,2,4,5,2,4,7,0,0,5,3,1,5,1,1
UID_0013,0,59,M,부산,409,48,43,65,43,64,22,37,83,7,2,11,26,12,6,8,16,15,13,30,5,8,13,15,6,13,11,16,22,2,9,3,6,6,10,10,9,27,5,19,31,2
UID_0013,0,59,M,부산,214,21,27,21,31,21,23,26,40,4,4,8,4,5,5,3,13,2,5,2,10,4,10,6,10,5,8,4,3,0,5,5,11,4,3,12,4,14,6,11,8,1
UID_0013,0,59,M,부산,430,36,8,23,48,186,50,49,26,8,8,10,8,1,1,2,2,9,5,3,5,12,7,19,9,50,51,50,35,9,14,10,16,11,12,14,10,5,4,9,6,2
UID_0013,0,59,M,부산,238,27,39,21,38,29,32,24,25,8,6,12,0,7,14,3,13,4,4,6,5,4,12,12,9,12,4,3,8,2,16,7,6,4,11,4,4,8,11,1,2,1
UID_0013,0,59,M,부산,304,21,17,38,28,49,41,32,74,8,1,3,7,7,5,3,1,6,5,17,7,3,0,2,22,9,10,11,17,4,3,18,15,12,7,6,6,20,4,29,20,2
UID_0013,0,59,M,부산,14,1,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UID_0013,0,59,M,부산,387,130,66,22,49,80,11,17,9,18,35,44,31,27,23,7,7,2,7,2,10,13,4,19,11,4,13,18,43,4,3,1,1,2,5,2,5,1,2,1,3,2
UID_0013,0,59,M,부산,229,20,22,25,34,21,27,37,39,2,1,5,10,4,4,5,7,5,6,3,10,6,7,6,14,8,5,3,3,8,1,8,8,7,2,22,6,6,17,8,6,1
UID_0013,0,59,M,부산,67,10,6,9,7,8,6,9,8,3,2,3,1,1,0,1,2,0,2,3,3,0,1,0,4,3,3,0,1,1,1,1,1,1,5,1,0,2,2,2,1,0
UID_0013,0,59,M,부산,479,53,73,43,51,62,61,70,61,12,22,3,15,12,7,44,7,13,6,18,6,11,21,11,7,7,8,33,12,17,20,8,14,25,16,22,6,26,13,11,10,2
UID_0013,0,59,M,부산,36,5,4,3,4,5,4,6,2,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,3,0,0,0,1,1,1,1,1,2,0,1,0,0,0
UID_0013,0,59,M,부산,97,11,5,15,14,17,12,14,5,1,2,3,4,0,0,2,2,4,0,7,2,1,4,5,2,7,3,2,2,4,4,2,1,3,6,1,3,0,0,1,1,0
UID_0013,0,59,M,부산,467,40,99,47,43,29,85,49,71,12,5,10,11,14,15,26,42,20,19,2,5,23,5,5,8,3,6,5,14,16,6,39,22,7,38,0,4,20,19,18,13,2
UID_0013,0,59,M,부산,220,23,28,21,14,30,16,41,42,11,6,3,3,8,8,3,7,2,2,7,9,4,3,3,3,11,3,3,10,4,4,2,6,10,15,6,8,7,11,12,11,1
UID_0013,0,59,M,부산,337,50,35,34,50,29,63,55,18,7,14,11,17,9,5,15,4,6,5,13,9,12,17,9,9,3,20,2,3,21,21,9,10,42,10,1,0,4,5,2,5,2
UID_0013,0,59,M,부산,206,17,19,37,19,24,21,28,37,4,1,7,3,3,5,5,4,0,21,0,14,1,5,8,2,4,4,3,12,5,7,2,5,5,13,3,6,21,10,5,0,1
UID_0013,0,59,M,부산,451,55,50,45,72,70,76,57,22,11,21,15,6,10,19,7,13,5,6,7,25,6,37,14,13,24,24,9,12,8,18,42,7,11,23,18,4,5,4,10,2,2
UID_0013,0,59,M,부산,434,67,44,30,64,60,59,25,80,22,10,13,20,8,18,9,8,1,11,2,15,19,16,13,14,10,24,12,12,4,35,10,9,9,1,7,8,18,32,2,27,2
UID_0014,0,57,M,경남,468,62,55,56,63,70,28,56,74,32,7,11,12,13,17,13,11,12,11,17,13,21,10,24,6,9,11,31,17,7,5,8,7,14,6,8,26,32,10,23,7,2
UID_0014,0,57,M,경남,21,1,4,3,1,2,2,2,1,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UID_0014,0,57,M,경남,318,43,35,26,13,48,56,60,33,19,6,13,4,15,7,3,8,6,5,8,6,4,2,3,2,6,9,18,13,12,11,17,14,9,29,0,20,8,12,8,4,2
UID_0014,0,57,M,경남,269,22,48,59,26,15,41,26,29,6,4,6,4,16,10,12,9,25,12,7,14,3,7,9,5,5,3,4,2,4,8,12,15,3,5,11,5,8,2,5,12,2
UID_0014,0,57,M,경남,303,33,33,60,40,41,28,21,43,3,9,9,11,5,9,6,12,8,17,14,19,6,13,7,12,8,0,17,14,5,6,9,6,2,5,6,7,8,15,5,13,2
UID_0014,0,57,M,경남,64,2,16,10,8,4,6,9,4,0,0,0,0,2,3,6,3,0,2,3,3,1,3,2,1,1,0,1,1,2,2,1,0,2,1,4,0,1,1,0,1,0
UID_0014,0,57,M,경남,138,18,11,14,19,18,17,24,12,5,1,8,3,2,1,3,3,5,1,2,4,4,2,9,3,9,1,3,4,6,2,6,2,5,4,8,6,3,4,1,3,1
UID_0014,0,57,M,경남,194,25,22,25,7,48,11,38,14,6,4,12,2,5,3,9,3,4,7,8,4,3,0,3,0,7,20,15,4,2,5,1,2,7,9,5,15,3,2,3,5,1
UID_0014,0,57,M,경남,41,4,5,3,7,8,4,4,2,1,0,0,1,1,1,0,1,0,0,0,1,2,1,1,1,2,3,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0
UID_0014,0,57,M,경남,91,12,10,9,6,15,13,16,6,1,1,3,5,1,1,2,5,1,1,3,2,1,1,2,1,4,2,1,7,5,4,1,2,11,1,1,2,1,1,1,1,0
UID_0014,0,57,M,경남,46,7,6,6,5,4,6,6,2,2,1,1,1,0,0,3,1,1,1,1,2,2,1,1,1,1,0,0,1,3,1,1,1,0,2,0,1,1,0,0,1,0
UID_0015,0,36,M,충남,231,26,28,23,18,21,41,29,42,5,8,4,8,4,11,8,4,6,7,3,5,5,6,3,2,4,3,6,6,12,5,9,12,3,25,0,0,10,10,12,9,1
UID_0015,0,36,M,충남,189,26,12,19,21,24,26,34,23,5,3,6,10,4,3,3,1,2,5,8,3,3,9,2,6,4,7,6,5,8,4,3,10,5,7,9,11,5,3,4,9,1
UID_0015,0,36,M,충남,218,20,19,9,3,86,48,17,13,6,3,3,6,5,5,3,4,3,1,2,1,0,0,1,0,22,47,6,9,9,8,16,13,2,1,8,4,1,4,4,2,1
UID_0015,0,36,M,충남,105,13,16,9,17,11,9,18,7,3,2,3,3,5,3,3,3,3,1,2,2,5,5,1,4,3,1,1,5,3,1,2,3,1,9,4,3,2,1,1,0,0
UID_0015,0,36,M,충남,136,25,10,15,19,9,18,15,22,7,1,9,7,2,3,1,3,5,4,2,2,3,6,5,4,0,2,4,1,2,1,4,9,7,2,5,0,4,3,9,4,1
UID_0015,0,36,M,충남,86,3,8,6,19,5,0,5,35,0,0,1,1,3,1,2,1,1,2,1,0,14,1,0,3,0,2,0,1,0,0,0,0,0,1,3,0,7,5,4,18,0
UID_0015,0,36,M,충남,297,27,36,17,32,31,81,30,39,3,4,9,10,3,9,11,12,5,1,6,4,8,10,9,3,12,2,11,5,26,19,15,20,7,10,5,7,27,8,1,2,2
UID_0015,0,36,M,충남,82,8,11,10,10,16,4,11,8,1,3,1,2,3,0,3,3,1,2,1,4,0,1,3,4,5,3,3,4,1,0,0,1,0,3,5,1,4,1,0,1,0
UID_0015,0,36,M,충남,251,17,0,2,79,16,48,7,78,4,4,6,1,0,0,0,0,0,0,0,0,21,11,35,11,3,5,2,3,7,8,16,16,0,0,4,1,23,12,18,24,1
UID_0015,0,36,M,충남,296,32,87,28,29,20,70,4,21,1,12,10,8,16,24,18,28,16,5,4,2,3,3,18,3,0,12,3,3,30,12,13,14,1,0,1,1,10,5,2,3,2
UID_0015,0,36,M,충남,315,48,16,41,40,45,43,36,43,10,12,2,22,3,5,4,3,0,22,16,2,10,15,5,9,12,13,13,6,4,6,23,9,10,9,13,2,10,8,16,8,2
UID_0016,0,20,M,충북,132,16,24,18,9,19,16,10,16,8,0,5,2,8,6,7,2,4,5,2,5,1,2,3,3,7,2,3,5,5,3,2,5,3,2,1,3,3,1,9,1,1
UID_0016,0,20,M,충북,182,11,27,24,14,18,18,28,37,3,3,2,2,0,13,5,8,2,1,18,1,4,2,4,3,6,2,1,7,0,2,7,8,4,3,12,7,10,7,13,6,1
UID_0016,0,20,M,충북,159,6,38,3,38,8,8,9,44,1,1,0,2,15,12,7,3,1,1,0,0,7,6,8,15,3,2,1,1,2,4,0,1,2,1,3,1,5,8,14,15,1
UID_0016,0,20,M,충북,179,3,8,15,32,15,59,7,37,2,0,0,0,2,1,0,3,3,4,4,3,7,4,2,18,4,4,1,4,14,5,9,30,1,1,2,1,4,18,4,9,1
UID_0016,0,20,M,충북,150,18,27,13,25,14,18,9,22,4,0,8,5,13,7,1,5,3,2,2,5,1,5,12,6,2,4,4,3,5,2,8,2,3,1,2,2,5,3,4,8,1
UID_0016,0,20,M,충북,109,17,11,16,6,17,21,11,7,8,0,2,4,4,2,2,1,5,2,4,3,2,1,2,1,2,4,3,7,4,4,5,6,3,4,1,2,2,1,0,2,0
UID_0016,0,20,M,충북,90,8,14,12,9,16,11,8,8,3,1,2,1,5,1,5,2,1,2,3,4,1,2,2,1,6,3,4,1,1,2,3,3,1,1,1,3,3,1,2,1,0
UID_0016,0,20,M,충북,26,3,6,3,2,2,3,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
UID_0016,0,20,M,충북,115,16,14,22,18,5,10,15,10,6,2,5,3,8,2,0,2,3,6,6,5,2,2,5,8,1,1,1,1,2,4,2,1,1,4,5,4,4,2,1,1,0
UID_0016,0,20,M,충북,57,7,5,6,3,9,9,9,4,0,0,1,4,2,0,1,0,1,2,1,1,0,0,0,1,2,1,2,2,0,1,3,3,1,3,1,2,1,0,1,0,0
UID_0016,0,20,M,충북,151,32,14,10,15,26,22,13,15,20,3,3,5,1,1,5,5,4,2,1,1,2,0,6,6,7,3,7,7,4,8,8,1,4,2,3,2,6,4,3,2,1
UID_0016,0,20,M,충북,93,12,4,13,14,10,8,13,16,3,3,1,3,1,0,1,0,4,5,2,0,3,1,4,6,1,3,1,3,2,1,2,1,5,0,7,0,7,2,2,4,0
UID_0016,0,20,M,충북,122,13,7,29,16,10,14,19,10,3,3,4,1,2,2,0,1,6,2,13,7,3,4,4,4,4,2,1,2,4,2,4,2,2,0,7,8,3,2,3,0,1
UID_0016,0,20,M,충북,113,9,23,16,18,10,13,7,14,4,0,1,2,4,5,7,6,2,4,5,3,1,3,9,3,5,2,1,1,4,2,3,2,2,1,2,1,0,8,5,0,0
UID_0016,0,20,M,충북,108,12,9,12,15,11,12,21,13,6,1,1,2,4,2,1,1,3,1,5,2,3,3,5,3,2,4,1,3,3,2,3,2,5,6,6,3,2,2,2,5,0
UID_0016,0,20,M,충북,152,23,13,19,17,16,20,18,22,10,3,0,8,5,1,3,2,3,2,8,5,2,1,10,2,4,5,3,4,4,4,6,4,3,4,5,4,5,8,4,4,1
UID_0016,0,20,M,충북,26,3,3,3,3,1,3,2,3,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
UID_0016,0,20,M,충북,153,21,21,17,22,7,28,18,15,4,4,4,7,10,3,3,4,1,4,4,6,3,4,3,11,2,2,1,2,10,8,4,4,5,6,5,1,4,7,0,3,1
UID_0016,0,20,M,충북,107,5,18,14,17,11,10,20,8,0,2,0,2,4,3,6,3,1,4,0,7,3,5,5,2,2,0,4,3,2,3,3,0,2,7,5,4,1,2,2,2,0
UID_0016,0,20,M,충북,69,9,14,7,4,6,10,6,8,3,3,1,1,3,4,4,1,1,1,2,1,1,1,1,1,0,4,0,1,4,2,1,2,3,0,0,2,3,1,3,0,0
UID_0016,0,20,M,충북,86,9,9,13,13,9,10,8,11,3,2,2,0,4,1,1,1,0,4,7,1,7,2,2,0,3,3,0,1,1,3,1,3,2,1,2,2,2,2,3,2,0
UID_0016,0,20,M,충북,109,5,34,24,26,3,3,6,5,1,1,1,0,6,12,5,10,17,1,2,1,6,2,10,6,0,0,0,1,1,0,0,0,1,2,1,0,2,1,1,0,0
UID_0017,0,20,M,전남,187,28,28,68,5,26,10,1,18,6,5,7,8,7,7,6,6,10,25,24,6,0,1,0,2,4,9,6,6,1,0,5,2,0,0,0,0,4,3,4,5,1
UID_0017,0,20,M,전남,80,9,12,5,8,8,12,11,11,4,1,0,1,4,1,4,2,1,2,0,1,2,1,1,3,2,4,1,1,2,3,0,4,1,1,5,3,2,3,0,5,0
UID_0017,0,20,M,전남,82,16,12,12,7,6,9,7,9,2,4,6,3,7,0,2,1,4,2,3,2,0,1,1,3,1,1,2,0,1,3,1,3,1,2,2,1,1,0,1,6,0
UID_0017,0,20,M,전남,168,19,11,27,39,21,22,15,10,13,1,4,0,3,3,1,2,3,3,17,3,11,2,8,16,5,7,4,3,4,4,4,9,3,2,4,4,2,1,3,3,1
UID_0017,0,20,M,전남,109,20,9,14,22,12,10,10,8,8,2,1,8,6,1,0,0,2,2,6,3,3,3,0,14,1,4,3,3,2,4,0,3,2,3,1,3,0,5,1,0,0
UID_0017,0,20,M,전남,61,12,15,6,3,6,7,3,6,1,3,0,6,4,1,1,8,0,1,0,3,0,0,0,1,1,0,0,3,1,1,1,3,0,0,1,0,3,1,1,0,0
UID_0017,0,20,M,전남,15,1,2,2,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UID_0017,0,20,M,전남,189,28,29,24,11,32,18,26,18,8,10,3,6,5,7,7,8,9,5,5,4,0,4,3,1,8,12,4,6,2,5,2,8,10,8,3,4,6,3,5,2,1
UID_0017,0,20,M,전남,61,13,4,10,7,6,5,3,10,9,1,1,1,2,0,0,0,2,1,6,1,0,0,4,0,1,0,2,1,1,1,2,0,0,0,0,1,3,2,1,2,0
UID_0017,0,20,M,전남,194,17,24,19,27,28,37,14,23,4,4,1,7,3,7,6,7,2,5,7,3,8,4,4,8,6,9,0,11,3,9,9,15,3,5,4,1,5,1,8,7,1
UID_0017,0,20,M,전남,22,6,2,2,2,1,1,3,1,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UID_0017,0,20,M,전남,107,13,18,7,13,15,16,13,8,6,2,2,2,5,2,3,6,2,3,0,0,0,0,8,3,3,5,1,4,3,1,8,1,5,1,3,2,0,2,3,1,0
UID_0017,0,20,M,전남,125,14,22,20,17,13,8,12,15,5,3,2,2,6,4,7,3,4,4,5,5,1,2,3,10,1,2,5,4,1,2,2,2,5,1,1,2,2,3,5,3,1
UID_0017,0,20,M,전남,40,5,6,4,3,5,3,4,5,2,1,0,1,2,1,0,1,0,0,1,0,0,0,1,0,0,1,2,1,0,0,1,0,0,1,2,0,2,1,1,0,0
UID_0017,0,20,M,전남,91,7,0,3,0,1,15,3,59,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,4,5,0,1,1,0,20,15,6,16,0
UID_0018,0,40,M,제주,300,33,41,37,27,55,18,45,39,3,13,8,8,11,11,4,13,10,10,10,5,4,5,11,5,9,17,17,10,4,4,6,2,10,14,12,8,13,3,8,14,2
UID_0018,0,40,M,제주,37,6,4,3,7,3,2,3,6,1,1,0,2,1,0,1,1,0,0,0,0,1,1,2,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,2,0
UID_0018,0,40,M,제주,135,25,6,15,16,15,13,15,26,13,4,6,2,1,1,1,1,3,4,2,6,4,2,1,8,3,2,3,6,4,2,2,3,5,4,1,4,4,6,7,7,1
UID_0018,0,40,M,제주,328,42,34,39,48,50,48,44,19,11,9,7,13,9,9,13,2,14,7,9,8,14,15,14,4,14,10,17,8,13,7,15,12,6,9,16,11,4,4,4,7,2
UID_0018,0,40,M,제주,335,43,42,53,27,37,38,54,36,7,24,6,4,5,14,6,16,12,8,17,15,5,5,9,7,3,10,9,12,3,5,13,16,31,11,2,8,13,6,9,7,2
UID_0018,0,40,M,제주,12,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UID_0018,0,40,M,제주,187,16,21,30,10,33,24,31,18,1,3,6,5,3,12,2,3,7,8,5,8,4,1,1,2,5,8,12,7,9,2,4,7,6,9,12,3,3,7,2,4,1
UID_0018,0,40,M,제주,86,7,10,10,7,18,5,15,9,0,2,2,0,0,6,1,2,3,1,2,2,2,3,2,0,10,3,2,3,0,0,1,2,3,4,3,3,3,2,2,1,0
UID_0018,0,40,M,제주,211,23,16,20,32,18,45,30,23,4,5,9,3,4,1,5,5,5,5,6,3,4,13,8,5,2,4,6,4,20,6,9,8,5,9,7,8,7,2,6,6,1
UID_0019,0,30,F,부산,219,33,33,27,24,19,19,21,39,7,11,10,4,7,12,6,6,6,5,9,7,1,7,13,2,7,8,1,0,4,4,2,7,7,6,3,3,19,4,7,8,1
UID_0019,0,30,F,부산,247,47,24,14,32,29,24,26,47,12,9,18,5,7,2,6,7,3,2,4,3,11,8,3,9,3,2,6,17,6,2,4,10,14,4,3,2,3,12,12,18,1
UID_0019,0,30,F,부산,34,4,5,3,2,3,6,2,5,0,0,2,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,2,2,1,1,1,0,0,1,0,1,2,0,0,0
UID_0019,0,30,F,부산,220,29,20,30,50,25,17,28,17,5,14,5,4,6,4,7,2,11,5,6,7,7,21,9,12,6,9,5,3,4,2,0,10,6,11,2,8,8,2,3,3,1
UID_0020,0,20,M,대전,129,24,12,15,19,18,6,15,17,11,2,5,4,4,2,2,2,3,10,0,1,0,3,10,4,8,1,2,6,1,1,2,1,3,1,6,3,4,2,4,5,1
UID_0020,0,20,M,대전,111,11,21,26,12,4,10,11,11,6,1,1,2,5,2,5,8,3,3,13,5,3,1,5,2,2,0,0,0,2,4,1,2,4,2,2,1,0,7,1,2,0
UID_0020,0,20,M,대전,82,9,12,13,11,8,7,10,8,4,1,2,1,2,1,4,3,2,2,4,3,3,2,4,1,3,0,2,2,1,1,2,1,3,2,2,1,1,1,3,2,0
UID_0020,0,20,M,대전,195,13,15,30,22,25,35,25,25,6,0,2,3,8,0,2,3,6,2,15,5,7,3,4,5,9,6,5,4,8,12,8,6,10,2,7,4,8,5,4,6,1
UID_0020,0,20,M,대전,29,3,3,2,3,2,4,4,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
UID_0020,0,20,M,대전,92,8,17,14,8,11,6,9,13,3,2,0,2,2,5,3,6,3,6,1,2,2,0,3,2,4,3,1,2,2,1,1,1,3,1,2,2,2,1,4,4,0
UID_0020,0,20,M,대전,24,2,3,3,3,3,1,3,2,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
